column,n_eval,rmse,mae,bias,nrmse,nbias,sd_ratio,method,repeat,fold,masking,fingerprint,computed_at
average_breath,152,0.6557320130717957,0.4264918857141212,-0.06298596583319628,0.4763297344053341,-0.04575358191838793,0.9353236548050978,time_interp,0,0,Single night masking,a614c695cf55,2026-08-17T17:05:22
average_heart_rate,152,3.793441059603128,2.751781891727646,0.6936775958951544,0.5480245441940278,0.10021306310946684,0.9317518015670421,time_interp,0,0,Single night masking,a614c695cf55,2026-08-17T17:05:22
average_hrv,152,14.59249939892728,9.172949531588362,-1.55156010480208,0.5298187633076983,-0.05633343771007663,0.9621467704439642,time_interp,0,0,Single night masking,a614c695cf55,2026-08-17T17:05:22
deep_sleep_duration,152,1844.1200351282669,1475.029645910524,13.844950740590058,0.9910289364395729,0.007440267740787764,0.8394278733145211,time_interp,0,0,Single night masking,a614c695cf55,2026-08-17T17:05:22
light_sleep_duration,152,4721.422947225936,3493.3468711225983,160.03624576051865,1.0766543541218325,0.036494023674920044,0.750059935588591,time_interp,0,0,Single night masking,a614c695cf55,2026-08-17T17:05:22
rem_sleep_duration,152,2319.8643982082426,1772.22280443952,108.00574990087688,1.0179731604993254,0.047393698814298515,0.8055369376969385,time_interp,0,0,Single night masking,a614c695cf55,2026-08-17T17:05:22
average_breath,151,0.5344678246289323,0.39080893298365055,0.003571666938437495,0.38824231832314376,0.002594491545716209,0.9305424119175831,time_interp,0,1,Single night masking,a614c695cf55,2026-08-17T17:05:22
average_heart_rate,151,4.777724242910517,2.8354746457931106,-0.053393219233694555,0.6902203327708277,-0.0077135229396864645,0.9885767321327295,time_interp,0,1,Single night masking,a614c695cf55,2026-08-17T17:05:22
average_hrv,151,15.268803385457865,9.027012891017565,-0.446696959708257,0.554373744052809,-0.016218498579025836,1.0228949651946142,time_interp,0,1,Single night masking,a614c695cf55,2026-08-17T17:05:22
deep_sleep_duration,151,1621.5020566947826,1258.2346037289549,97.79893888736895,0.8713941761220763,0.05255708768639168,0.7734032087845664,time_interp,0,1,Single night masking,a614c695cf55,2026-08-17T17:05:22
light_sleep_duration,151,4455.185913286456,3304.939518019962,-255.1278980077188,1.0159427286175253,-0.05817834269843411,0.7010009786937067,time_interp,0,1,Single night masking,a614c695cf55,2026-08-17T17:05:22
rem_sleep_duration,151,2231.075340601142,1791.5829264230122,-81.17145826514738,0.979011884288584,-0.03561861890562702,0.7433892154804951,time_interp,0,1,Single night masking,a614c695cf55,2026-08-17T17:05:22
average_breath,151,0.5399600696778393,0.3894963931881428,0.01365531097811552,0.3922319353820694,0.009919342843973429,1.0044862778779884,time_interp,0,2,Single night masking,a614c695cf55,2026-08-17T17:05:22
average_heart_rate,151,4.183573937665262,2.4832357444809485,-0.47803860910438906,0.604385613027261,-0.06906048802271045,0.9290227043000946,time_interp,0,2,Single night masking,a614c695cf55,2026-08-17T17:05:22
average_hrv,151,16.312814462694234,9.749715017541092,1.9448482379322827,0.5922792900939192,0.07061278949363436,0.9847582786259895,time_interp,0,2,Single night masking,a614c695cf55,2026-08-17T17:05:22
