column,n_eval,rmse,mae,bias,nrmse,nbias,sd_ratio,method,repeat,fold,masking,fingerprint,computed_at
average_breath,152,0.8266888184400599,0.5085366712251294,-0.06040796671046248,0.6005143221218617,-0.04388089976630498,0.8506665926191234,matrix_completion_joint,0,0,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
average_heart_rate,152,4.385948795167845,3.2647601620420623,0.7578756573147342,0.6336219679083852,0.10948752204920482,0.8205088023312107,matrix_completion_joint,0,0,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
average_hrv,152,15.191064293010283,9.445886652698299,-1.9114831418099505,0.5515512234759524,-0.06940138262755109,0.8973800572278701,matrix_completion_joint,0,0,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
deep_sleep_duration,152,1597.0829859548203,1241.8050706103065,-6.079729350172545,0.8582713830048786,-0.003267242694059703,0.6807635861525642,matrix_completion_joint,0,0,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
light_sleep_duration,152,3830.9422008384345,2950.1716092632814,309.13395487162467,0.873592695893762,0.07049366732014355,0.6870270490508561,matrix_completion_joint,0,0,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
rem_sleep_duration,152,1907.7377671237814,1540.4475640910277,111.56268401914684,0.8371290346551522,0.04895450705328858,0.7333033356806631,matrix_completion_joint,0,0,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
average_breath,151,0.5993719361586342,0.4589925173000299,0.03430574183139218,0.43538925882698054,0.02492000477233959,0.9003849822797089,matrix_completion_joint,0,1,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
average_heart_rate,151,4.766979747142467,3.0546245765714928,0.08767345820526054,0.6886681147968662,0.012665863582938806,0.7912778469630642,matrix_completion_joint,0,1,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
average_hrv,151,14.597432754437337,10.293140447233249,-1.0907072738827186,0.5299978816508853,-0.039600973293288856,0.8951698843378924,matrix_completion_joint,0,1,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
deep_sleep_duration,151,1535.4984065938281,1181.4439715060644,-23.586934725853563,0.8251758691431914,-0.012675603751361243,0.6978762304575031,matrix_completion_joint,0,1,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
light_sleep_duration,151,3971.9159011893485,3016.530426466611,-163.18961139608678,0.9057397731617827,-0.037213104528218174,0.5566717750381177,matrix_completion_joint,0,1,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
rem_sleep_duration,151,1987.0122141976447,1577.2746836162228,-154.5991672218835,0.8719152314246468,-0.0678392249947781,0.6542259006149078,matrix_completion_joint,0,1,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
average_breath,151,0.5818822650163595,0.42061510633438365,-0.020397028545963033,0.4226846016744188,-0.014816588173639803,0.9277799569793048,matrix_completion_joint,0,2,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
average_heart_rate,151,4.163652566793877,2.7842034986336786,-0.44205082162778053,0.6015076454985779,-0.06386146409732402,0.8523856931594287,matrix_completion_joint,0,2,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
average_hrv,151,13.666893079254304,9.2468867451369,2.182349014993936,0.4962122109144203,0.07923587485738451,0.8973046737408551,matrix_completion_joint,0,2,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
deep_sleep_duration,151,1411.9245278195635,1057.3689724587618,63.4701903688295,0.7587673451205922,0.034108840020526804,0.7410246053477415,matrix_completion_joint,0,2,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
light_sleep_duration,151,3963.9976873239207,2983.0950130163724,-567.85588136095,0.9039341354270634,-0.129491577860055,0.5793177992633901,matrix_completion_joint,0,2,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
rem_sleep_duration,151,1794.2891565150019,1389.6036736232663,-199.78761395669434,0.7873469694685516,-0.08766823999074924,0.6520867066533127,matrix_completion_joint,0,2,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
average_breath,151,0.6694844707400107,0.4819437438639522,0.0849855597777915,0.486319645493912,0.06173428826146362,0.9262513470962516,matrix_completion_joint,0,3,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
average_heart_rate,151,4.715530857375635,3.3296501505616805,0.7533367821613012,0.6812354820181439,0.10883180737009658,0.869059472745902,matrix_completion_joint,0,3,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
average_hrv,151,13.970832463407826,9.691739675095114,-1.4184909127826282,0.5072475232506031,-0.051502013509005,0.8645064395945574,matrix_completion_joint,0,3,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
deep_sleep_duration,151,1643.8224553199389,1246.3709848315057,21.783425317115093,0.8833891441767763,0.011706398939768523,0.6200066981651345,matrix_completion_joint,0,3,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
light_sleep_duration,151,3978.7987758395725,2963.3987969920804,-239.75100747504794,0.9073093162939845,-0.05467185824874462,0.48939120269347874,matrix_completion_joint,0,3,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
rem_sleep_duration,151,1848.0930889236483,1433.8695462118555,67.11252701732943,0.8109565214594459,0.029449458894965364,0.6513125249121635,matrix_completion_joint,0,3,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
average_breath,151,0.7278416630624223,0.5063481076443699,0.04516002862213535,0.5287108439796443,0.032804658016542164,0.8835088757563768,matrix_completion_joint,0,4,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
average_heart_rate,151,5.0033514179199186,3.2025392247083695,-0.45260255569641217,0.7228158648483052,-0.06538583449416456,0.8174148218971002,matrix_completion_joint,0,4,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
average_hrv,151,14.444993483450773,10.129083639068067,0.9643617739131525,0.5244631761953165,0.03501367027456889,0.8907195649467989,matrix_completion_joint,0,4,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
deep_sleep_duration,151,1431.6952862886387,1137.1616298600957,-85.03275673039683,0.7693921381736368,-0.04569654949776019,0.5615930563046205,matrix_completion_joint,0,4,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
light_sleep_duration,151,3954.193884432611,3024.410863907154,678.6956496103273,0.9016985155328359,0.15476703410056458,0.5277067594125814,matrix_completion_joint,0,4,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
rem_sleep_duration,151,1843.9977980397164,1415.5050892199722,336.77540942326044,0.8091594784049034,0.14777946856455734,0.7014302947955632,matrix_completion_joint,0,4,Single night masking,dc0fcbc605ae,2026-08-17T17:08:34
average_breath,201,0.719587633644722,0.492982442088649,0.009944391599935445,0.5227150414842177,0.007223697051833971,0.9109515211426599,matrix_completion_joint,0,0,Night blocks masking (2-3 day gaps),dc0fcbc605ae,2026-08-17T17:08:34
average_heart_rate,201,4.926405108120606,3.457233031522744,-0.05661697493724961,0.7116997131294243,-0.008179247125794813,0.7097183492582793,matrix_completion_joint,0,0,Night blocks masking (2-3 day gaps),dc0fcbc605ae,2026-08-17T17:08:34
average_hrv,201,15.291977521990892,11.05597627446035,-0.27372276244178834,0.5552151415422313,-0.009938219048118384,0.8597824585342054,matrix_completion_joint,0,0,Night blocks masking (2-3 day gaps),dc0fcbc605ae,2026-08-17T17:08:34
deep_sleep_duration,201,1533.699820572454,1175.2049709984385,179.05287501356167,0.8242093101568435,0.09622290138981957,0.7564080400877662,matrix_completion_joint,0,0,Night blocks masking (2-3 day gaps),dc0fcbc605ae,2026-08-17T17:08:34
