column,n_eval,rmse,mae,bias,nrmse,nbias,sd_ratio,method,repeat,fold,masking,fingerprint,computed_at
average_breath,196,0.5019133496946275,0.38711574195908394,0.041624003869991155,0.3645944498493734,0.030236057281084226,0.9242518121568086,tabpfn,0,3,Night blocks masking (2-3 day gaps),29bc653d4586,2026-08-17T17:45:13
average_heart_rate,196,2.9876481116932174,2.3223380488973633,0.35616583794836143,0.43161458657120116,0.05145397488251877,0.9249947562614858,tabpfn,0,3,Night blocks masking (2-3 day gaps),29bc653d4586,2026-08-17T17:45:13
average_hrv,196,12.450595619062646,8.60534982301681,-1.1309132886035098,0.45205135823551523,-0.04106075755742024,0.8855617363473595,tabpfn,0,3,Night blocks masking (2-3 day gaps),29bc653d4586,2026-08-17T17:45:13
deep_sleep_duration,196,1495.9415074352933,1183.641210348845,56.05656587523019,0.8039180166416304,0.03012476292299499,0.5866603274205512,tabpfn,0,3,Night blocks masking (2-3 day gaps),29bc653d4586,2026-08-17T17:45:13
light_sleep_duration,196,4037.596257048102,2939.4778928116934,-61.42358361154127,0.9207172581077452,-0.014006787674039681,0.4454448765864901,tabpfn,0,3,Night blocks masking (2-3 day gaps),29bc653d4586,2026-08-17T17:45:13
rem_sleep_duration,196,1847.7350244573477,1430.2154021222366,-93.98881935962311,0.8107994001998136,-0.04124296901534982,0.6615669247387944,tabpfn,0,3,Night blocks masking (2-3 day gaps),29bc653d4586,2026-08-17T17:45:13
average_breath,202,0.5857941021732983,0.4143083899109163,-0.025508220867459828,0.4255261959794959,-0.01852940504464803,0.9681821441375743,tabpfn,0,4,Night blocks masking (2-3 day gaps),29bc653d4586,2026-08-17T17:45:13
average_heart_rate,202,4.544233858671798,2.7439568432363495,-0.31608468270640544,0.6564888316388451,-0.04566359709962499,0.8029077154229177,tabpfn,0,4,Night blocks masking (2-3 day gaps),29bc653d4586,2026-08-17T17:45:13
average_hrv,202,15.078907517167439,9.464384751715883,0.6201729125950353,0.547479079105811,0.0225169956568365,0.8856348853368452,tabpfn,0,4,Night blocks masking (2-3 day gaps),29bc653d4586,2026-08-17T17:45:13
deep_sleep_duration,202,1378.4243552274775,1058.3629863198717,195.72104342725964,0.7407643736317172,0.10518036451627696,0.757208281921589,tabpfn,0,4,Night blocks masking (2-3 day gaps),29bc653d4586,2026-08-17T17:45:13
light_sleep_duration,202,4232.715844109775,3057.7744411633334,-345.5126921360745,0.9652115462349791,-0.07878932867287976,0.4938428806802703,tabpfn,0,4,Night blocks masking (2-3 day gaps),29bc653d4586,2026-08-17T17:45:13
rem_sleep_duration,202,1760.2880756931604,1393.0923050693364,53.227480478932065,0.7724270509891199,0.023356600743734843,0.7311061658946983,tabpfn,0,4,Night blocks masking (2-3 day gaps),29bc653d4586,2026-08-17T17:45:13
