column,n_eval,rmse,mae,bias,nrmse,nbias,sd_ratio,method,repeat,fold,masking,fingerprint,computed_at
deep_sleep_duration,151,1539.01296656961,1212.1454367452873,17.507626159182596,0.8270645914435323,0.009408587186088222,0.822052169351798,matrix_completion,0,2,Single night masking,4340ade329b6,2026-08-17T17:08:32
light_sleep_duration,151,3965.3257876557536,2983.7104036918554,-688.0276234080234,0.9042369901005297,-0.1568950599805048,0.6057000802882835,matrix_completion,0,2,Single night masking,4340ade329b6,2026-08-17T17:08:32
rem_sleep_duration,151,1747.3411102650373,1336.2309320045213,-212.71365665115144,0.7667458295669017,-0.09334028036715598,0.6472964887454593,matrix_completion,0,2,Single night masking,4340ade329b6,2026-08-17T17:08:32
average_breath,151,0.6621045836261544,0.4712337177375754,0.09261104967116253,0.48095882796661577,0.06727351389512548,0.9073061808889595,matrix_completion,0,3,Single night masking,4340ade329b6,2026-08-17T17:08:32
average_heart_rate,151,4.288296372084002,3.1522090349257326,0.9236171130805265,0.6195144797969013,0.1334315834760102,0.8587821649238703,matrix_completion,0,3,Single night masking,4340ade329b6,2026-08-17T17:08:32
average_hrv,151,14.409151947711527,9.686113214166983,-1.3043914925137334,0.5231618557277746,-0.04735933636451013,0.8548908294013698,matrix_completion,0,3,Single night masking,4340ade329b6,2026-08-17T17:08:32
deep_sleep_duration,151,1689.8895426621123,1266.5413839965843,22.616280155796787,0.9081455676762952,0.012153974601474223,0.6589182349066874,matrix_completion,0,3,Single night masking,4340ade329b6,2026-08-17T17:08:32
light_sleep_duration,151,4237.576622254571,3219.511806098242,-201.69490047689405,0.9663199785894855,-0.045993696228847095,0.5007735441477538,matrix_completion,0,3,Single night masking,4340ade329b6,2026-08-17T17:08:32
rem_sleep_duration,151,1878.3860489033475,1437.8674247981546,34.7929268105912,0.8242492898795446,0.015267386186776557,0.6784332229298867,matrix_completion,0,3,Single night masking,4340ade329b6,2026-08-17T17:08:32
average_breath,151,0.8091793537737901,0.5854749210144278,0.022970744757510937,0.5877952867723543,0.016686159179847622,0.8665454921715854,matrix_completion,0,4,Single night masking,4340ade329b6,2026-08-17T17:08:32
average_heart_rate,151,4.979683830796675,3.3755205297325306,-0.2215109688523542,0.719396695170539,-0.03200087884111982,0.866794101315044,matrix_completion,0,4,Single night masking,4340ade329b6,2026-08-17T17:08:32
average_hrv,151,14.958221491944231,10.476829160083057,1.811922521073592,0.5430972580836368,0.06578657453260871,0.9043607191369648,matrix_completion,0,4,Single night masking,4340ade329b6,2026-08-17T17:08:32
