column,n_eval,rmse,mae,bias,nrmse,nbias,sd_ratio,method,repeat,fold,masking,fingerprint,computed_at
average_hrv,201,14.73651157250362,10.459349595056608,0.10306052864321691,0.5350475010050305,0.003741881382952175,0.8463187838385415,saits,0,0,Night blocks masking (2-3 day gaps),edd949f7d0d0,2026-08-17T17:08:31
deep_sleep_duration,201,1523.250075694653,1153.296645035552,500.05506511303884,0.8185936238918269,0.26872927461347557,0.7115258522657868,saits,0,0,Night blocks masking (2-3 day gaps),edd949f7d0d0,2026-08-17T17:08:31
light_sleep_duration,201,4045.8955382994213,3098.0187581192704,328.69533443447506,0.922609792920913,0.07495436586682787,0.488154336871015,saits,0,0,Night blocks masking (2-3 day gaps),edd949f7d0d0,2026-08-17T17:08:31
rem_sleep_duration,201,1780.655702908143,1369.547999480512,201.58252337986352,0.7813645121027616,0.08845585913768074,0.5830761776878248,saits,0,0,Night blocks masking (2-3 day gaps),edd949f7d0d0,2026-08-17T17:08:31
average_breath,202,0.6457411743655614,0.4629104667762637,-0.08844939028377763,0.46907229775048215,-0.06425044643591715,0.873675117178017,saits,0,1,Night blocks masking (2-3 day gaps),edd949f7d0d0,2026-08-17T17:08:31
average_heart_rate,202,5.363205895386333,3.2550428321500497,-1.8383794382996854,0.7748027239799306,-0.265583948162163,0.8020794479644859,saits,0,1,Night blocks masking (2-3 day gaps),edd949f7d0d0,2026-08-17T17:08:31
average_hrv,202,15.245716012049597,9.630562101897603,2.803710057022495,0.553535496725001,0.1017960086531998,0.8880821231852783,saits,0,1,Night blocks masking (2-3 day gaps),edd949f7d0d0,2026-08-17T17:08:31
deep_sleep_duration,202,1463.242185317587,1131.7332166797971,560.9063337930841,0.7863454216893981,0.30143070778064435,0.6308169424828826,saits,0,1,Night blocks masking (2-3 day gaps),edd949f7d0d0,2026-08-17T17:08:31
light_sleep_duration,202,3545.75514035664,2747.2571979768677,925.7433136615944,0.8085597823338073,0.2111027926524866,0.5624631980078928,saits,0,1,Night blocks masking (2-3 day gaps),edd949f7d0d0,2026-08-17T17:08:31
rem_sleep_duration,202,1749.3415891751044,1359.0274723959078,322.1986794252397,0.7676236540811993,0.14138309474318603,0.6477340951909816,saits,0,1,Night blocks masking (2-3 day gaps),edd949f7d0d0,2026-08-17T17:08:31
average_breath,194,0.62378377780099,0.4228567114060115,-0.11282388253908732,0.4531222439703722,-0.08195630064280232,0.8719054236671522,saits,0,2,Night blocks masking (2-3 day gaps),edd949f7d0d0,2026-08-17T17:08:31
average_heart_rate,194,4.977148210785073,3.0705958690014143,-1.3440013579166616,0.7190303834289634,-0.19416295653358345,0.8005441767949695,saits,0,2,Night blocks masking (2-3 day gaps),edd949f7d0d0,2026-08-17T17:08:31
average_hrv,194,15.00499834573481,9.231834290661917,1.0431751107919622,0.5447956138038756,0.037875194098263794,0.8942405204772319,saits,0,2,Night blocks masking (2-3 day gaps),edd949f7d0d0,2026-08-17T17:08:31
deep_sleep_duration,194,1476.2155151121315,1132.8252112566252,248.46305645571735,0.7933172808869872,0.13352388884311883,0.6405138815037257,saits,0,2,Night blocks masking (2-3 day gaps),edd949f7d0d0,2026-08-17T17:08:31
light_sleep_duration,194,3833.9001729610673,2956.56339421048,835.4144906098644,0.8742672199939752,0.19050457009788865,0.5257498354294953,saits,0,2,Night blocks masking (2-3 day gaps),edd949f7d0d0,2026-08-17T17:08:31
rem_sleep_duration,194,1831.6601934880705,1440.8119496056263,396.41944267307923,0.8037456489120546,0.17395169875143343,0.6281221996720214,saits,0,2,Night blocks masking (2-3 day gaps),edd949f7d0d0,2026-08-17T17:08:31
average_breath,196,0.60133124833787,0.39895922312904775,-0.13759202140824547,0.4368125211221681,-0.09994810335195083,0.9181974436868702,saits,0,3,Night blocks masking (2-3 day gaps),edd949f7d0d0,2026-08-17T17:08:31
average_heart_rate,196,3.0063467669087673,2.3028345666298478,-0.8464043291170764,0.4343159128447706,-0.12227693521005069,0.849385095908051,saits,0,3,Night blocks masking (2-3 day gaps),edd949f7d0d0,2026-08-17T17:08:31
average_hrv,196,12.434075840292875,8.7089951482582,-0.8443368461567766,0.45145156456627167,-0.030655852120767657,0.867903300374676,saits,0,3,Night blocks masking (2-3 day gaps),edd949f7d0d0,2026-08-17T17:08:31
deep_sleep_duration,196,1532.4834899972761,1197.309644314897,380.2414250850272,0.8235556548777317,0.2043415005065393,0.5946784216204646,saits,0,3,Night blocks masking (2-3 day gaps),edd949f7d0d0,2026-08-17T17:08:31
light_sleep_duration,196,4086.8427978793466,3040.076828200003,404.12936122177035,0.9319472417808984,0.09215603881527723,0.43781857613816233,saits,0,3,Night blocks masking (2-3 day gaps),edd949f7d0d0,2026-08-17T17:08:31
rem_sleep_duration,196,1834.2032258064842,1414.2399367097075,287.95421143738105,0.804861549758857,0.126356376227163,0.6758908152657012,saits,0,3,Night blocks masking (2-3 day gaps),edd949f7d0d0,2026-08-17T17:08:31
average_breath,202,0.6188348455582009,0.4376760895762085,-0.12956207163371553,0.449527294305257,-0.09411507435970726,0.9462715603707307,saits,0,4,Night blocks masking (2-3 day gaps),edd949f7d0d0,2026-08-17T17:08:31
average_heart_rate,202,4.774132833297558,2.853036224853683,-1.1351651406770682,0.6897014949702052,-0.16399315266271305,0.7686532206158224,saits,0,4,Night blocks masking (2-3 day gaps),edd949f7d0d0,2026-08-17T17:08:31
average_hrv,202,15.218669351934071,9.652915683006084,0.4200759103263705,0.5525534971632902,0.01525195192544152,0.8751059649586539,saits,0,4,Night blocks masking (2-3 day gaps),edd949f7d0d0,2026-08-17T17:08:31
deep_sleep_duration,202,1423.812014857444,1081.280801992159,411.7701693033927,0.7651556731099198,0.22128502763861607,0.7550539111897453,saits,0,4,Night blocks masking (2-3 day gaps),edd949f7d0d0,2026-08-17T17:08:31
light_sleep_duration,202,4217.574208301923,3058.18372701518,20.08777407047041,0.9617587083292732,0.004580735439152908,0.48107252442631615,saits,0,4,Night blocks masking (2-3 day gaps),edd949f7d0d0,2026-08-17T17:08:31
rem_sleep_duration,202,1796.3512436983074,1423.9994019535277,186.28804693367417,0.7882518281356513,0.08174453301959603,0.750309697444842,saits,0,4,Night blocks masking (2-3 day gaps),edd949f7d0d0,2026-08-17T17:08:31
